num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
8219,2020,10,18,4,3,11,2,1219,12,99,1,23,3,3,5,9,1,4,2,99,9999,99,1
8220,2020,11,17,3,2,11,3,105,1,99,1,28,4,4,6,9,1,4,6,3,2021,6,6
8221,2020,11,12,3,2,11,3,115,1,99,1,68,12,11,14,9,1,3,56,6,9999,99,1
8222,2020,11,12,3,2,11,3,115,1,99,2,44,7,7,9,9,1,4,6,2,9999,99,1
8223,2020,11,7,2,1,11,3,108,1,99,9,999,16,12,18,9,9,4,999,99,9999,99,1
8224,2020,11,7,2,1,11,3,108,1,99,1,32,5,5,7,9,1,4,999,99,9999,99,1
8225,2020,11,17,3,2,11,3,108,1,99,1,43,7,7,9,9,1,12,30,7,9999,99,1
8226,2020,11,17,3,2,11,3,108,1,99,1,23,3,3,5,9,1,4,67,1,9999,99,1
8227,2020,11,17,3,2,11,3,108,1,99,1,38,6,6,8,2,1,1,48,4,9999,99,1
8228,2020,11,17,3,2,11,3,108,1,99,1,69,12,11,14,1,1,1,69,99,9999,99,1
8229,2020,11,3,1,1,11,3,1906,19,99,1,26,4,4,6,9,1,2,28,99,2004,4,1
8230,2020,11,3,1,1,11,3,1906,19,99,1,64,11,11,13,9,1,4,27,1,1999,3,1
8231,2020,11,6,2,1,11,3,1901,19,99,9,999,16,12,18,9,9,3,999,5,9999,99,1
8232,2020,11,6,2,1,11,3,1901,19,99,1,20,3,3,5,9,1,4,999,99,9999,99,1
8233,2020,11,7,2,1,11,3,501,5,99,1,999,16,12,18,9,1,5,84,2,9999,99,3
8234,2020,11,0,1,1,11,3,1302,13,99,1,43,7,7,9,9,1,3,52,4,9999,99,1
8235,2020,11,0,1,1,11,3,1302,13,99,1,33,5,5,7,9,1,4,999,1,9999,99,1
8236,2020,11,0,1,1,11,3,201,2,99,1,28,4,4,6,9,1,6,999,3,9999,99,1
8237,2020,11,0,1,1,11,3,201,2,99,1,25,4,4,6,2,1,4,999,99,9999,99,1
8238,2020,11,14,3,2,11,3,401,4,99,1,40,7,7,9,1,1,3,69,2,9999,99,1
8239,2020,11,14,3,2,11,3,401,4,99,1,40,7,7,9,1,1,4,6,1,9999,99,1
8240,2020,11,19,4,3,11,3,312,3,99,1,30,5,5,7,9,1,2,28,2,2004,4,1
8241,2020,11,19,4,3,11,3,312,3,99,1,28,4,4,6,9,1,4,3,1,2018,5,1
8242,2020,11,22,4,3,11,3,312,3,99,1,20,3,3,5,9,1,4,32,1,2015,5,1
8243,2020,11,22,4,3,11,3,312,3,99,9,999,16,12,18,9,9,6,999,99,9999,99,1
8244,2020,12,11,2,1,11,4,101,1,2,1,40,7,7,9,9,1,1,28,2,2014,5,1
8245,2020,12,11,2,1,11,4,101,1,2,1,21,3,3,5,9,1,4,32,3,2020,6,1
8246,2020,12,19,4,3,11,4,101,1,15,2,28,4,4,6,9,1,1,41,99,2009,4,1
8247,2020,12,19,4,3,11,4,101,1,15,1,999,16,12,18,9,1,4,32,1,2021,6,1
8248,2020,12,6,2,1,11,4,117,1,99,2,40,7,7,9,9,1,2,28,4,2000,4,1
8249,2020,12,6,2,1,11,4,117,1,99,1,37,6,6,8,9,1,4,18,5,2000,4,1
8250,2020,12,1,1,1,11,4,2007,20,99,1,34,5,5,7,2,1,4,67,2,2019,5,1
8251,2020,12,1,1,1,11,4,2007,20,99,1,999,16,12,18,9,1,3,69,99,9999,99,1
8252,2020,12,13,3,2,11,4,2005,20,99,1,43,7,7,9,9,1,2,999,8,9999,99,1
8253,2020,12,13,3,2,11,4,2005,20,99,1,25,4,4,6,9,1,3,69,2,9999,99,1
8254,2020,12,16,3,2,11,4,920,9,99,1,999,16,12,18,9,1,4,6,99,9999,99,1
8255,2020,12,16,3,2,11,4,920,9,99,1,70,13,11,15,9,1,2,69,5,2010,5,1
8256,2020,12,18,4,3,11,4,920,9,99,1,35,6,6,8,9,1,4,20,5,9999,99,1
8257,2020,12,18,4,3,11,4,920,9,99,1,17,2,2,4,9,2,4,67,2,9999,99,1
8258,2020,12,7,2,1,11,4,1712,17,99,1,23,3,3,5,9,1,4,6,3,2017,5,6
8259,2020,13,23,4,3,11,5,101,1,3,1,22,3,3,5,2,1,4,18,2,9999,99,2
8260,2020,13,22,4,3,11,5,101,1,10,1,34,5,5,7,2,1,4,6,1,2021,6,6
8261,2020,13,22,4,3,11,5,101,1,10,1,25,4,4,6,1,1,1,999,99,9999,99,6
8262,2020,13,16,3,2,11,5,113,1,99,1,30,5,5,7,9,1,4,6,2,2020,6,1
8263,2020,13,16,3,2,11,5,113,1,99,1,46,8,8,10,9,1,6,30,2,1987,2,1
8264,2020,13,23,4,3,11,5,101,1,12,1,40,7,7,9,9,1,4,18,1,9999,99,1
8265,2020,13,23,4,3,11,5,101,1,12,1,46,8,8,10,9,1,6,19,1,2007,4,1
8266,2020,13,23,4,3,11,5,101,1,12,1,29,4,4,6,9,1,4,27,5,2007,4,1
8267,2020,13,23,4,3,11,5,101,1,12,9,999,16,12,18,9,9,6,999,99,9999,99,1
8268,2020,13,8,2,1,11,5,110,1,99,1,28,4,4,6,1,1,4,67,3,2019,5,6
8269,2020,13,9,2,1,11,5,2201,22,99,1,22,3,3,5,9,1,4,18,1,9999,99,1
8270,2020,13,9,2,1,11,5,2201,22,99,1,39,6,6,8,9,1,13,190,7,9999,99,1
8271,2020,13,17,3,2,11,5,2201,22,99,1,51,9,9,11,9,1,4,163,1,2018,5,1
8272,2020,13,17,3,2,11,5,2201,22,99,2,27,4,4,6,1,1,2,69,7,2003,4,1
8273,2020,13,11,2,1,11,5,2101,21,99,1,25,4,4,6,1,1,4,67,5,9999,99,1
8274,2020,13,11,2,1,11,5,2101,21,99,1,14,1,1,3,9,2,4,32,1,9999,99,1
8275,2020,13,0,1,1,11,5,1015,10,99,1,31,5,5,7,2,1,4,27,5,2002,4,6
8276,2020,13,19,4,3,11,5,1011,10,99,1,16,2,2,4,9,2,14,6,1,9999,99,2
8277,2020,13,18,4,3,11,5,920,9,99,1,28,4,4,6,9,1,2,69,4,2007,4,1
8278,2020,13,18,4,3,11,5,920,9,99,1,31,5,5,7,9,1,4,999,99,9999,99,1
8279,2020,13,19,4,3,11,5,902,9,99,2,20,3,3,5,9,1,1,56,4,2007,4,8
8280,2020,13,21,4,3,11,5,801,8,99,1,35,6,6,8,2,1,5,88,2,1986,2,2
8281,2020,13,14,3,2,11,5,1406,14,99,1,60,11,11,13,1,1,5,31,2,2018,5,7
8282,2020,14,11,2,1,11,6,101,1,3,2,48,8,8,10,1,1,2,27,4,2004,4,1
8283,2020,14,11,2,1,11,6,101,1,3,1,28,4,4,6,9,1,4,27,4,2016,5,1
8284,2020,14,18,4,3,11,6,106,1,99,1,34,5,5,7,2,1,4,6,1,2019,5,1
8285,2020,14,18,4,3,11,6,106,1,99,1,35,6,6,8,1,1,4,32,1,2008,4,1
8286,2020,14,6,2,1,11,6,101,1,16,1,23,3,3,5,9,1,4,999,99,9999,99,2
8287,2020,14,15,3,2,11,6,101,1,12,1,39,6,6,8,9,1,4,999,99,9999,99,1
8288,2020,14,15,3,2,11,6,101,1,12,1,999,16,12,18,9,1,6,999,99,9999,99,1
8289,2020,14,23,4,3,11,6,101,1,7,1,22,3,3,5,9,1,4,999,99,9999,99,1
8290,2020,14,23,4,3,11,6,101,1,7,1,999,16,12,18,9,1,1,999,99,9999,99,1
8291,2020,14,5,1,1,11,6,117,1,99,1,22,3,3,5,9,1,4,76,3,2014,5,1
8292,2020,14,5,1,1,11,6,117,1,99,1,999,16,12,18,9,1,1,999,2,9999,99,1
8293,2020,14,19,4,3,11,6,116,1,99,1,31,5,5,7,9,1,4,100,5,9999,99,1
8294,2020,14,19,4,3,11,6,116,1,99,1,999,16,12,18,9,1,12,30,1,1996,3,1
8295,2020,14,23,4,3,11,6,115,1,99,1,29,4,4,6,9,1,4,3,5,2010,5,6
8296,2020,14,20,4,3,11,6,2202,22,99,1,24,3,3,5,1,1,1,48,2,2006,4,1
8297,2020,14,20,4,3,11,6,2202,22,99,1,31,5,5,7,2,1,4,18,5,9999,99,1
8298,2020,14,22,4,3,11,6,2106,21,99,2,31,5,5,7,9,1,3,10,5,9999,99,1
8299,2020,14,22,4,3,11,6,2106,21,99,1,17,2,2,4,9,2,4,168,2,9999,99,1
8300,2020,14,18,4,3,11,6,513,5,99,1,999,16,12,18,9,1,1,999,99,9999,99,1
8301,2020,14,18,4,3,11,6,513,5,99,1,26,4,4,6,9,1,4,999,99,9999,99,1
8302,2020,14,19,4,3,11,6,608,6,99,9,999,16,12,18,9,9,99,999,99,9999,99,1
8303,2020,14,19,4,3,11,6,608,6,99,1,999,16,12,18,9,1,4,999,99,9999,99,1
8304,2020,14,18,4,3,11,6,1102,11,99,1,31,5,5,7,9,1,4,27,1,2013,5,6
8305,2020,14,2,1,1,11,6,901,9,99,1,31,5,5,7,9,1,4,6,3,9999,99,6
8306,2020,14,21,4,3,11,6,1609,16,99,1,51,9,9,11,2,1,2,27,4,2005,4,1
8307,2020,14,21,4,3,11,6,1609,16,99,1,41,7,7,9,1,1,3,999,9,9999,99,1
8308,2020,14,20,4,3,11,6,201,2,99,1,36,6,6,8,2,1,5,999,2,9999,99,1
8309,2020,14,20,4,3,11,6,201,2,99,1,53,9,9,11,9,1,2,999,99,9999,99,1
8310,2020,14,20,4,3,11,6,201,2,99,1,20,3,3,5,9,1,3,999,99,9999,99,1
8311,2020,14,20,4,3,11,6,201,2,99,1,23,3,3,5,9,1,1,27,99,9999,99,1
8312,2020,14,2,1,1,11,6,1803,18,99,1,30,5,5,7,9,1,4,18,5,9999,99,6
8313,2020,14,17,3,2,11,6,1803,18,99,1,25,4,4,6,9,1,4,100,5,2020,6,1
8314,2020,14,17,3,2,11,6,1803,18,99,9,999,16,12,18,9,9,5,999,7,9999,99,1
8315,2020,14,14,3,2,11,6,1709,17,99,1,37,6,6,8,9,1,3,999,4,9999,99,1
8316,2020,14,14,3,2,11,6,1709,17,99,1,33,5,5,7,9,1,6,19,8,2002,4,1
8317,2020,14,12,3,2,11,6,312,3,99,2,51,9,9,11,9,1,1,27,5,2006,4,1
8318,2020,14,12,3,2,11,6,312,3,99,1,23,3,3,5,9,1,4,67,1,2008,4,1
8319,2020,15,19,4,3,11,7,101,1,4,1,27,4,4,6,9,1,4,67,1,2020,6,6
8320,2020,15,9,2,1,11,7,106,1,99,1,35,6,6,8,9,1,1,52,5,2020,6,1
8321,2020,15,9,2,1,11,7,106,1,99,1,20,3,3,5,9,1,4,6,1,2016,5,1
8322,2020,15,6,2,1,11,7,117,1,99,1,37,6,6,8,9,1,4,27,3,2018,5,6
8323,2020,15,12,3,2,11,7,116,1,99,1,25,4,4,6,9,1,4,6,1,9999,99,1
8324,2020,15,12,3,2,11,7,116,1,99,1,20,3,3,5,9,1,4,190,5,9999,99,1
8325,2020,15,1,1,1,11,7,108,1,99,1,43,7,7,9,9,1,11,999,2,9999,99,1
8326,2020,15,1,1,1,11,7,108,1,99,1,43,7,7,9,9,1,4,76,2,9999,99,1
8327,2020,15,23,4,3,11,7,2001,20,99,1,45,8,8,10,9,1,4,999,4,9999,99,1
8328,2020,15,23,4,3,11,7,2001,20,99,1,16,2,2,4,9,2,4,43,5,9999,99,1
8329,2020,15,19,4,3,11,7,1905,19,99,1,999,16,12,18,9,1,7,999,6,9999,99,1
8330,2020,15,19,4,3,11,7,1905,19,99,1,999,16,12,18,9,1,3,69,4,9999,99,1
8331,2020,15,19,4,3,11,7,1905,19,99,1,999,16,12,18,9,1,6,19,2,9999,99,1
8332,2020,15,18,4,3,11,7,1107,11,99,1,25,4,4,6,9,1,2,27,2,9999,99,1
8333,2020,15,18,4,3,11,7,1107,11,99,1,31,5,5,7,9,1,4,999,99,9999,99,1
8334,2020,15,17,3,2,11,7,1217,12,99,1,42,7,7,9,9,1,22,999,5,2016,5,1
8335,2020,15,17,3,2,11,7,1217,12,99,2,39,6,6,8,9,1,3,56,9,1995,3,1
8336,2020,15,3,1,1,11,7,1501,15,99,1,999,16,12,18,9,1,4,32,5,9999,99,1
8337,2020,15,3,1,1,11,7,1501,15,99,1,999,16,12,18,9,1,1,999,2,9999,99,1
8338,2020,15,20,4,3,11,7,1804,18,99,1,26,4,4,6,9,1,5,52,2,9999,99,1
8339,2020,15,20,4,3,11,7,1804,18,99,1,39,6,6,8,9,1,4,999,99,9999,99,1
8340,2020,15,17,3,2,11,7,1805,18,99,1,999,16,12,18,9,1,3,56,4,9999,99,1
8341,2020,15,17,3,2,11,7,1805,18,99,1,26,4,4,6,1,1,4,67,3,2010,5,1
8342,2020,15,11,2,1,11,7,1701,17,99,1,29,4,4,6,1,1,1,52,11,2003,4,1
8343,2020,15,11,2,1,11,7,1701,17,99,1,38,6,6,8,9,1,4,27,1,2020,6,1
8344,2020,15,15,3,2,11,7,1706,17,99,1,63,11,11,13,9,1,3,69,9,1988,2,1
8345,2020,15,15,3,2,11,7,1706,17,99,1,53,9,9,11,9,1,1,999,99,9999,99,1
8346,2020,15,18,4,3,11,7,1702,17,99,2,25,4,4,6,9,1,4,6,5,9999,99,2
8347,2020,15,20,4,3,11,7,701,7,99,1,28,4,4,6,9,1,3,69,4,9999,99,1
8348,2020,15,20,4,3,11,7,701,7,99,1,40,7,7,9,9,1,3,69,1,9999,99,1
8349,2020,15,10,2,1,11,7,1108,11,99,1,18,2,2,4,9,1,4,6,1,9999,99,1
8350,2020,15,10,2,1,11,7,1108,11,99,1,14,1,1,3,9,2,4,190,1,9999,99,1
8351,2020,15,18,4,3,11,7,304,3,99,1,32,5,5,7,9,1,4,999,99,9999,99,2
8352,2020,16,6,2,1,11,1,117,1,99,1,19,2,2,4,9,1,4,1,3,9999,99,1
8353,2020,16,6,2,1,11,1,117,1,99,1,999,16,12,18,9,1,5,17,7,9999,99,1
8354,2020,16,21,4,3,11,1,115,1,99,1,999,16,12,18,9,1,4,32,3,9999,99,6
8355,2020,16,12,3,2,11,1,108,1,99,2,51,9,9,11,9,1,1,28,5,9999,99,1
8356,2020,16,12,3,2,11,1,108,1,99,1,48,8,8,10,9,1,4,18,5,9999,99,1
8357,2020,16,6,2,1,11,1,2201,22,99,1,20,3,3,5,9,1,4,18,5,9999,99,6
8358,2020,16,18,4,3,11,1,2001,20,99,1,61,11,11,13,1,1,1,69,2,9999,99,1
8359,2020,16,18,4,3,11,1,2001,20,99,1,28,4,4,6,1,1,2,41,5,9999,99,1
8360,2020,16,10,2,1,11,1,1901,19,99,2,22,3,3,5,9,1,4,67,5,9999,99,1
8361,2020,16,10,2,1,11,1,1901,19,99,9,999,16,12,18,9,9,3,999,99,9999,99,1
8362,2020,16,21,4,3,11,1,509,5,99,1,28,4,4,6,9,1,4,27,2,9999,99,6
8363,2020,16,16,3,2,11,1,601,6,99,1,35,6,6,8,1,1,4,6,5,2021,6,2
8364,2020,16,17,3,2,11,1,612,6,99,1,26,4,4,6,9,1,4,32,6,2020,6,1
8365,2020,16,17,3,2,11,1,612,6,99,1,16,2,2,4,9,2,4,32,99,2017,5,1
8366,2020,16,15,3,2,11,1,1213,12,99,1,999,16,12,18,9,9,4,32,1,9999,99,1
8367,2020,16,15,3,2,11,1,1213,12,99,1,36,6,6,8,9,1,14,999,1,2011,5,1
8368,2020,16,0,1,1,11,1,1305,13,99,1,23,3,3,5,2,1,9,69,2,2019,5,1
8369,2020,16,0,1,1,11,1,1305,13,99,1,22,3,3,5,2,1,4,76,5,2000,4,1
8370,2020,16,0,1,1,11,1,1319,13,99,1,36,6,6,8,1,1,3,69,1,1999,3,1
8371,2020,16,0,1,1,11,1,1319,13,99,1,999,16,12,18,9,1,3,69,3,2008,4,1
8372,2020,16,13,3,2,11,1,1501,15,99,1,25,4,4,6,9,1,11,69,2,2012,5,1
8373,2020,16,13,3,2,11,1,1501,15,99,1,26,4,4,6,9,1,4,999,99,9999,99,1
8374,2020,16,6,2,1,11,1,1804,18,99,1,34,5,5,7,9,1,4,32,1,9999,99,6
8375,2020,16,15,3,2,11,1,706,7,99,1,999,16,12,18,9,1,9,999,6,9999,99,1
8376,2020,16,15,3,2,11,1,706,7,99,1,27,4,4,6,9,1,4,32,3,2017,5,1
8377,2020,16,17,3,2,11,1,401,4,99,1,38,6,6,8,9,1,9,999,4,2008,4,1
8378,2020,16,17,3,2,11,1,401,4,99,1,30,5,5,7,9,1,1,69,3,1995,3,1
8379,2020,16,18,4,3,11,1,401,4,99,1,51,9,9,11,9,1,2,28,8,2004,4,1
8380,2020,16,18,4,3,11,1,401,4,99,1,18,2,2,4,9,1,4,6,5,9999,99,1
8381,2020,16,16,3,2,11,1,304,3,99,1,22,3,3,5,9,1,4,3,5,9999,99,6
8382,2020,17,12,3,2,11,2,102,1,99,1,30,5,5,7,9,1,1,27,9,1999,3,1
8383,2020,17,12,3,2,11,2,102,1,99,1,24,3,3,5,9,1,4,54,5,2018,5,1
8384,2020,17,23,4,3,11,2,117,1,99,2,999,16,12,18,9,1,3,69,9,9999,99,2
8385,2020,17,19,4,3,11,2,2214,22,99,1,30,5,5,7,9,1,2,52,7,2000,4,1
8386,2020,17,19,4,3,11,2,2214,22,99,1,24,3,3,5,9,1,4,67,5,9999,99,1
8387,2020,17,10,2,1,11,2,2101,21,99,1,32,5,5,7,9,1,3,31,2,2012,5,1
8388,2020,17,10,2,1,11,2,2101,21,99,1,39,6,6,8,9,1,4,18,2,2019,5,1
8389,2020,17,21,4,3,11,2,2101,21,99,1,51,9,9,11,9,1,3,69,4,9999,99,2
8390,2020,17,22,4,3,11,2,2101,21,99,1,66,12,11,14,9,1,3,69,1,9999,99,1
8391,2020,17,22,4,3,11,2,2101,21,99,1,24,3,3,5,9,1,4,6,1,9999,99,1
8392,2020,17,7,2,1,11,2,505,5,99,1,31,5,5,7,1,1,4,6,1,2016,5,1
8393,2020,17,7,2,1,11,2,505,5,99,1,22,3,3,5,1,1,4,27,1,2013,5,1
8394,2020,17,7,2,1,11,2,504,5,99,1,999,16,12,18,9,1,3,69,5,9999,99,1
8395,2020,17,7,2,1,11,2,504,5,99,1,48,8,8,10,9,1,4,6,5,9999,99,1
8396,2020,17,14,3,2,11,2,1015,10,99,1,47,8,8,10,9,1,4,27,99,9999,99,1
8397,2020,17,14,3,2,11,2,1015,10,99,9,999,16,12,18,9,9,5,999,99,9999,99,1
8398,2020,17,14,3,2,11,2,1107,11,99,1,36,6,6,8,9,1,4,32,1,9999,99,1
8399,2020,17,14,3,2,11,2,1107,11,99,1,999,16,12,18,9,1,4,27,3,9999,99,1
8400,2020,17,5,1,1,11,2,701,7,99,1,47,8,8,10,9,1,2,69,4,2009,4,3
8401,2020,17,17,3,2,11,2,713,7,99,1,19,2,2,4,9,1,4,168,1,9999,99,6
8402,2020,17,2,1,1,11,2,307,3,99,1,999,16,12,18,9,1,5,30,11,1995,3,1
8403,2020,17,2,1,1,11,2,307,3,99,1,999,16,12,18,9,1,1,69,11,9999,99,1
8404,2020,18,3,1,1,11,3,101,1,1,1,21,3,3,5,2,1,1,28,3,2011,5,1
8405,2020,18,3,1,1,11,3,101,1,1,1,58,10,10,12,9,1,2,10,5,2008,4,1
8406,2020,18,16,3,2,11,3,101,1,3,1,57,10,10,12,9,1,5,48,3,1994,3,1
8407,2020,18,16,3,2,11,3,101,1,3,1,21,3,3,5,9,1,1,27,5,1994,3,1
8408,2020,18,16,3,2,11,3,101,1,3,1,23,3,3,5,9,1,4,32,1,2018,5,1
8409,2020,18,15,3,2,11,3,107,1,99,1,21,3,3,5,1,1,14,6,1,9999,99,1
8410,2020,18,15,3,2,11,3,107,1,99,2,15,2,2,4,1,2,4,32,5,2014,5,1
8411,2020,18,20,4,3,11,3,115,1,99,1,63,11,11,13,9,1,3,69,4,9999,99,1
8412,2020,18,20,4,3,11,3,115,1,99,1,42,7,7,9,9,1,4,67,2,9999,99,1
8413,2020,18,19,4,3,11,3,1003,10,99,1,21,3,3,5,1,1,4,6,1,2005,4,1
8414,2020,18,19,4,3,11,3,1003,10,99,1,999,16,12,18,1,1,4,6,2,2020,6,1
8415,2020,18,2,1,1,11,3,1503,15,99,1,42,7,7,9,9,1,5,999,2,9999,99,1
8416,2020,18,2,1,1,11,3,1503,15,99,1,23,3,3,5,2,1,4,67,5,9999,99,1
8417,2020,18,20,4,3,11,3,1708,17,99,2,38,6,6,8,1,1,1,69,4,2010,5,1
8418,2020,18,20,4,3,11,3,1708,17,99,1,38,6,6,8,1,1,6,19,2,2017,5,1
8419,2020,18,19,4,3,11,3,1703,17,99,1,37,6,6,8,2,1,1,48,11,1999,3,1
8420,2020,18,19,4,3,11,3,1703,17,99,1,20,3,3,5,1,1,4,32,1,2020,6,1
8421,2020,18,19,4,3,11,3,1401,14,99,1,999,16,12,18,9,1,3,69,1,1994,3,7
8422,2020,19,9,2,1,11,4,101,1,2,1,38,6,6,8,9,1,12,999,3,2010,5,1
8423,2020,19,9,2,1,11,4,101,1,2,1,20,3,3,5,9,1,1,69,1,2010,5,1
8424,2020,19,12,3,2,11,4,101,1,13,1,34,5,5,7,9,1,1,17,2,2009,4,1
8425,2020,19,12,3,2,11,4,101,1,13,1,24,3,3,5,9,1,1,52,5,2014,5,1
8426,2020,19,21,4,3,11,4,115,1,99,9,999,16,12,18,9,9,1,999,1,9999,99,1
8427,2020,19,21,4,3,11,4,115,1,99,1,22,3,3,5,9,1,4,999,99,9999,99,1
8428,2020,19,1,1,1,11,4,108,1,99,1,17,2,2,4,9,2,4,999,99,9999,99,2
8429,2020,19,13,3,2,11,4,2101,21,99,1,63,11,11,13,9,1,2,999,1,2006,4,1
8430,2020,19,13,3,2,11,4,2101,21,99,1,15,2,2,4,9,2,4,2,5,2018,5,1
8431,2020,19,13,3,2,11,4,509,5,99,1,25,4,4,6,9,1,9,69,4,9999,99,1
8432,2020,19,13,3,2,11,4,509,5,99,1,22,3,3,5,9,1,4,999,99,9999,99,1
8433,2020,19,20,4,3,11,4,501,5,99,1,48,8,8,10,9,1,4,6,3,2017,5,1
8434,2020,19,20,4,3,11,4,501,5,99,1,21,3,3,5,9,1,4,3,3,2017,5,1
8435,2020,19,19,4,3,11,4,501,5,99,1,71,13,11,15,9,1,9,69,2,9999,99,1
8436,2020,19,19,4,3,11,4,501,5,99,1,999,16,12,18,9,9,12,30,7,9999,99,1
8437,2020,19,17,3,2,11,4,1101,11,99,1,35,6,6,8,9,1,4,27,99,9999,99,1
8438,2020,19,17,3,2,11,4,1101,11,99,9,999,16,12,18,9,9,12,999,99,9999,99,1
8439,2020,19,17,3,2,11,4,901,9,99,1,35,6,6,8,1,1,4,2,5,9999,99,1
8440,2020,19,17,3,2,11,4,901,9,99,1,999,16,12,18,2,1,2,69,4,9999,99,1
8441,2020,19,18,4,3,11,4,201,2,99,1,32,5,5,7,9,1,5,92,2,2003,4,1
8442,2020,19,18,4,3,11,4,201,2,99,1,999,16,12,18,9,1,4,27,5,9999,99,1
8443,2020,20,22,4,3,11,5,115,1,99,2,30,5,5,7,9,1,1,48,3,9999,99,1
8444,2020,20,22,4,3,11,5,115,1,99,2,23,3,3,5,9,1,4,27,99,9999,99,1
8445,2020,20,8,2,1,11,5,115,1,99,1,59,10,10,12,9,1,4,999,99,9999,99,1
8446,2020,20,8,2,1,11,5,115,1,99,9,999,16,12,18,9,9,1,999,99,9999,99,1
8447,2020,20,12,3,2,11,5,108,1,99,1,26,4,4,6,9,1,4,6,1,2020,6,6
8448,2020,20,15,3,2,11,5,2215,22,99,1,30,5,5,7,9,1,4,999,99,9999,99,6
8449,2020,20,12,3,2,11,5,503,5,99,1,31,5,5,7,9,1,4,999,1,9999,99,1
8450,2020,20,12,3,2,11,5,503,5,99,1,22,3,3,5,9,1,4,3,99,2019,5,1
8451,2020,20,21,4,3,11,5,501,5,99,1,25,4,4,6,9,1,4,999,99,9999,99,4
8452,2020,20,8,2,1,11,5,1001,10,99,1,47,8,8,10,9,1,5,999,99,9999,99,1
8453,2020,20,8,2,1,11,5,1001,10,99,1,999,16,12,18,9,1,4,999,99,9999,99,1
8454,2020,20,23,4,3,11,5,1001,10,99,1,47,8,8,10,9,1,4,18,9,9999,99,1
8455,2020,20,23,4,3,11,5,1001,10,99,9,999,16,12,18,9,9,2,999,99,9999,99,1
8456,2020,20,21,4,3,11,5,1102,11,99,1,24,3,3,5,9,1,1,21,11,1995,3,1
8457,2020,20,21,4,3,11,5,1102,11,99,2,38,6,6,8,9,1,18,999,99,9999,99,1
8458,2020,20,21,4,3,11,5,1601,16,99,2,55,10,10,12,9,1,2,61,4,2018,5,1
8459,2020,20,21,4,3,11,5,1601,16,99,1,38,6,6,8,9,1,4,27,4,2011,5,1
8460,2020,20,0,1,1,11,5,1803,18,99,9,999,16,12,18,9,9,2,69,2,9999,99,1
8461,2020,20,0,1,1,11,5,1803,18,99,1,57,10,10,12,9,1,22,54,7,9999,99,1
8462,2020,20,11,2,1,11,5,401,4,99,1,49,8,8,10,9,1,2,69,6,2007,4,1
8463,2020,20,11,2,1,11,5,401,4,99,1,44,7,7,9,9,1,4,999,99,9999,99,1
8464,2020,21,18,4,3,11,6,101,1,9,1,53,9,9,11,2,1,4,27,1,9999,99,6
8465,2020,21,4,1,1,11,6,101,1,10,1,23,3,3,5,2,1,4,64,1,2020,6,6
8466,2020,21,19,4,3,11,6,103,1,99,1,43,7,7,9,2,1,1,48,4,2002,4,3
8467,2020,21,6,2,1,11,6,101,1,11,1,17,2,2,4,1,2,4,6,1,9999,99,1
8468,2020,21,6,2,1,11,6,101,1,11,1,36,6,6,8,1,1,5,50,2,9999,99,1
8469,2020,21,21,4,3,11,6,101,1,12,1,37,6,6,8,9,1,1,15,1,9999,99,1
8470,2020,21,21,4,3,11,6,101,1,12,2,21,3,3,5,2,1,2,28,2,9999,99,1
8471,2020,21,11,2,1,11,6,101,1,7,9,999,16,12,18,9,9,99,999,99,9999,99,1
8472,2020,21,11,2,1,11,6,101,1,7,1,28,4,4,6,9,1,4,999,5,2015,5,1
8473,2020,21,2,1,1,11,6,115,1,99,1,47,8,8,10,1,1,4,999,4,9999,99,2
8474,2020,21,7,2,1,11,6,115,1,99,1,44,7,7,9,1,1,4,32,5,9999,99,6
8475,2020,21,17,3,2,11,6,116,1,99,1,999,16,12,18,9,1,5,999,2,9999,99,1
8476,2020,21,17,3,2,11,6,116,1,99,1,22,3,3,5,9,1,4,76,10,2020,6,1
8477,2020,21,19,4,3,11,6,114,1,99,1,24,3,3,5,2,1,1,52,4,2015,5,1
8478,2020,21,19,4,3,11,6,114,1,99,1,26,4,4,6,2,1,1,28,1,1987,2,1
8479,2020,21,22,4,3,11,6,116,1,99,1,41,7,7,9,9,1,2,67,4,2012,5,1
8480,2020,21,22,4,3,11,6,116,1,99,1,999,16,12,18,9,1,4,6,1,9999,99,1
8481,2020,21,23,4,3,11,6,114,1,99,1,21,3,3,5,9,1,1,48,7,9999,99,1
8482,2020,21,23,4,3,11,6,114,1,99,1,25,4,4,6,9,1,4,6,5,9999,99,1
8483,2020,21,0,1,1,11,6,108,1,99,2,34,5,5,7,9,1,4,32,1,9999,99,6
8484,2020,21,14,3,2,11,6,108,1,99,1,28,4,4,6,1,1,4,3,1,2018,5,1
8485,2020,21,14,3,2,11,6,108,1,99,1,41,7,7,9,9,1,4,168,1,9999,99,1
8486,2020,21,22,4,3,11,6,108,1,99,1,45,8,8,10,9,1,99,28,2,2017,5,1
8487,2020,21,22,4,3,11,6,108,1,99,1,999,16,12,18,9,1,4,6,5,9999,99,1
